RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.42038,1,2,0.5,1,1,1
0.48628,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.44786,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.63347,1,2,0.5,1,2,2
0.48018,1,2,0.5,1,2,2
0.64548,1,2,0.5,0,2,1
1.4438,1,2,0.5,1,1,1
0.41997,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.57099,1,2,0.5,0,1,2
0.41168,1,2,0.5,0,1,2
0.45918,1,3,0.5,1,1,1
0.49155,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.54341,1,3,0.5,0,1,2
0.52527,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.56111,1,3,0.5,0,2,1
0.45883,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
1.6117,0,3,0.5,0,1,2
0.51296,1,3,0.5,0,1,2
0.47021,1,3,0.5,0,1,2
0.46649,1,3,0.5,0,2,1
0.42661,1,3,0.5,1,1,1
0.67087,1,3,0.5,1,2,2
0.56113,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.64089,1,3,0.5,0,1,2
0.49273,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
1.1729,1,3,0.5,1,1,1
