RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.80063,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.64878,1,2,0.5,1,2,2
0.66521,1,2,0.5,1,2,2
0.54046,1,2,0.5,0,2,1
0.57317,1,2,0.5,1,1,1
0.52457,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.46703,1,2,0.5,0,1,2
0.46068,1,2,0.5,0,1,2
0.5729,1,3,0.5,1,1,1
0.50863,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.49082,1,3,0.5,0,1,2
0.66208,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
1.4423,1,3,0.5,0,2,1
0.58853,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.53256,1,3,0.5,0,1,2
1.0739,0,3,0.5,0,1,2
0.52779,1,3,0.5,0,1,2
0.5883,1,3,0.5,0,2,1
0.58251,1,3,0.5,1,1,1
0.51888,1,3,0.5,1,2,2
0.43369,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.62621,1,3,0.5,0,1,2
0.46189,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
1.1581,1,3,0.5,1,1,1
