RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.45686,1,2,0.5,1,2,2
0.40854,1,2,0.5,1,2,2
0.35646,1,2,0.5,0,2,1
0.51868,1,2,0.5,1,1,1
0.45262,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.37805,1,2,0.5,0,1,2
0.4036,1,2,0.5,0,1,2
0.58759,1,3,0.5,1,1,1
0.3874,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.43407,1,3,0.5,0,1,2
0.47797,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.46559,1,3,0.5,0,2,1
0.46769,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.41908,1,3,0.5,0,1,2
0.41739,1,3,0.5,0,1,2
0.35156,1,3,0.5,0,1,2
0.4117,1,3,0.5,0,2,1
0.44296,1,3,0.5,1,1,1
0.38304,1,3,0.5,1,2,2
0.42496,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.41702,1,3,0.5,0,1,2
0.39744,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.47673,1,3,0.5,1,1,1
