RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.79633,0,3,0.5,0,2,1
0.63506,1,1,0.5,0,1,2
0.78892,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,2,NaN
0.76492,1,1,0.5,0,2,1
0.65624,1,1,0.5,1,1,1
-Inf,-1,1,0.5,1,2,2
0.64312,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.89251,1,1,0.5,1,1,1
0.69685,1,1,0.5,0,2,1
0.95087,1,1,0.5,1,1,1
0.63871,1,1,0.5,1,2,2
0.69027,1,1,0.5,1,1,1
0.78048,1,1,0.5,0,2,1
0.58037,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.59445,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.90664,1,1,0.5,0,2,1
0.68604,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
