RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
1.0086,1,1,0.5,1,2,2
-Inf,-1,1,0.5,0,2,1
-Inf,-1,1,0.5,1,1,1
0.74756,1,1,0.5,1,2,2
1.1034,1,1,0.5,1,2,2
-Inf,-1,1,0.5,0,1,2
-Inf,-1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,-1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
-Inf,-1,1,0.5,0,1,2
0.82664,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
0.66667,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.74098,1,1,0.5,0,1,2
0.96,1,1,0.5,1,1,1
-Inf,-1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.61602,1,1,0.5,0,1,2
-Inf,-1,1,0.5,0,1,2
0.58205,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.65592,1,1,0.5,0,2,1
-Inf,-1,1,0.5,1,1,1
-Inf,-1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.98658,1,1,0.5,1,2,2
1.1425,1,1,0.5,0,2,1
-Inf,-1,1,0.5,0,1,2
-Inf,-1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.92813,1,1,0.5,1,1,1
-Inf,-1,1,0.5,1,2,2
-Inf,-1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.7959,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
-Inf,-1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
1.0774,1,2,0.5,0,2,1
-Inf,-1,2,0.5,0,1,2
-Inf,-1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
1.2576,0,2,0.5,1,2,2
-Inf,-1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,-1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
-Inf,-1,2,0.5,1,2,2
-Inf,-1,2,0.5,1,1,1
-Inf,-1,2,0.5,0,1,2
0.65733,1,2,0.5,1,2,2
-Inf,-1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,-1,2,0.5,0,2,1
-Inf,-1,2,0.5,0,2,1
-Inf,-1,3,0.5,1,2,2
-Inf,-1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
1.2791,1,3,0.5,0,1,2
0.6831,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
1.4308,0,3,0.5,0,2,1
-Inf,-1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,-1,3,0.5,0,2,1
0.80716,1,3,0.5,0,1,2
1.0846,1,3,0.5,0,2,1
-Inf,-1,3,0.5,0,1,2
-Inf,-1,3,0.5,1,2,2
-Inf,-1,3,0.5,1,2,2
-Inf,-1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,-1,3,0.5,0,1,2
-Inf,-1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
1.3226,1,3,0.5,1,2,2
