RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.47545,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.55489,1,1,0.5,0,2,1
0.49536,1,1,0.5,0,1,2
0.50537,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.69914,1,1,0.5,0,1,2
0.50919,1,1,0.5,1,2,2
0.55517,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.68517,1,1,0.5,1,1,1
0.56904,1,1,0.5,0,1,2
0.60698,1,1,0.5,0,1,2
0.54499,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.47496,1,1,0.5,1,2,2
0.53092,1,1,0.5,1,1,1
0.88873,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,2,NaN
0.51074,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.73662,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.50451,1,2,0.5,0,2,1
0.43121,1,2,0.5,0,1,2
0.56657,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.73248,1,2,0.5,1,2,2
0.51842,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.56831,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,2,NaN
0.52831,1,2,0.5,1,1,1
0.50432,1,2,0.5,1,2,2
0.65228,1,2,0.5,0,2,1
0.46025,1,2,0.5,1,2,2
0.52422,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.50629,1,2,0.5,0,2,1
0.53995,1,2,0.5,0,2,1
0.77199,1,3,0.5,1,2,2
0.48402,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.5139,1,3,0.5,0,1,2
0.54189,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.64175,1,3,0.5,0,1,2
0.57184,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
0.62955,1,3,0.5,0,1,2
0.5537,1,3,0.5,0,2,1
0.45575,1,3,0.5,0,1,2
0.45959,1,3,0.5,0,2,1
0.49961,1,3,0.5,1,2,2
0.51952,1,3,0.5,1,1,1
0.44156,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.43349,0,3,0.5,0,2,1
0.54148,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.56537,1,3,0.5,1,1,1
