RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.77822,1,3,0.5,0,1,2
0.52631,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.65824,1,3,0.5,0,2,1
0.69191,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.46757,1,3,0.5,0,1,2
0.44191,1,3,0.5,0,1,2
0.45598,1,3,0.5,0,1,2
0.58003,1,3,0.5,0,2,1
0.72396,1,3,0.5,1,1,1
0.40821,1,3,0.5,1,2,2
0.4975,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.98562,1,3,0.5,0,1,2
0.97236,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.54112,1,3,0.5,1,1,1
