RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
0.38245,1,2,0.5,1,2,2
0.37835,1,2,0.5,1,1,1
0.36412,1,2,0.5,1,1,1
0.35977,1,2,0.5,1,2,2
0.33787,1,2,0.5,0,2,1
0.37969,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.38622,1,2,0.5,0,1,2
0.41792,1,2,0.5,1,2,2
0.39011,1,2,0.5,0,1,2
0.34516,1,2,0.5,1,1,1
0.41535,1,2,0.5,0,2,1
0.36505,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.35965,0,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.4276,1,3,0.5,0,1,2
0.42518,1,3,0.5,0,2,1
0.393,1,3,0.5,0,1,2
0.39908,1,3,0.5,0,2,1
0.47299,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.42466,1,3,0.5,0,1,2
0.44505,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.39104,1,3,0.5,1,2,2
0.4563,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.40275,1,3,0.5,0,2,1
0.4371,1,3,0.5,1,1,1
0.44666,1,3,0.5,1,1,1
0.42045,1,3,0.5,1,1,1
0.44418,1,3,0.5,1,2,2
0.38654,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.43595,1,3,0.5,0,1,2
0.43365,1,1,0.5,0,1,2
0.44398,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.41984,1,1,0.5,0,2,1
0.38361,1,1,0.5,1,2,2
0.40338,1,1,0.5,1,2,2
0.39378,1,1,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.51569,1,1,0.5,1,2,2
0.3758,1,1,0.5,0,1,2
0.43716,1,1,0.5,1,1,1
0.42959,1,1,0.5,1,1,1
0.40971,1,1,0.5,1,2,2
0.37147,1,1,0.5,0,2,1
0.42681,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.42518,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.4406,1,1,0.5,0,1,2
0.38067,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
