RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.4707,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.52661,1,3,0.5,0,1,2
0.4826,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.45859,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.54335,1,2,0.5,1,2,2
0.43754,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.50938,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.43728,1,2,0.5,1,1,1
0.46536,1,2,0.5,1,1,1
0.42731,1,2,0.5,1,2,2
0.51456,1,2,0.5,1,2,2
0.50511,1,2,0.5,0,1,2
0.41111,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.47306,1,2,0.5,0,2,1
0.42497,1,2,0.5,1,2,2
0.41291,1,2,0.5,0,2,1
0.44096,1,2,0.5,1,1,1
0.42282,1,2,0.5,0,2,1
0.46075,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.38481,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.46676,1,3,0.5,0,1,2
0.44845,1,3,0.5,0,2,1
0.40732,1,3,0.5,0,1,2
0.39835,1,3,0.5,0,2,1
0.64621,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.42413,1,3,0.5,0,1,2
0.50016,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.47,1,3,0.5,1,1,1
0.38392,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.4258,1,3,0.5,0,2,1
0.37393,1,3,0.5,1,2,2
0.42983,1,3,0.5,1,2,2
0.53965,1,3,0.5,1,1,1
0.53177,1,3,0.5,1,1,1
0.60161,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.42745,1,3,0.5,0,2,1
0.43341,1,1,0.5,0,2,1
0.42734,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.71523,1,1,0.5,0,1,2
0.45503,1,1,0.5,1,1,1
0.45103,1,1,0.5,1,2,2
0.40908,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.49087,1,1,0.5,1,1,1
0.40634,1,1,0.5,0,1,2
0.66041,1,1,0.5,1,1,1
0.73276,1,1,0.5,1,1,1
0.5766,1,1,0.5,1,1,1
0.37049,1,1,0.5,0,2,1
0.4186,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.48835,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.63241,1,1,0.5,0,1,2
0.65225,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
