RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.43766,1,2,0.5,1,1,1
0.40173,1,2,0.5,1,1,1
0.36299,1,2,0.5,1,2,2
0.56735,1,2,0.5,1,2,2
0.43361,1,2,0.5,0,1,2
0.91552,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,-1,2,0.5,0,2,1
0.44937,1,2,0.5,1,2,2
0.66087,1,2,0.5,0,2,1
0.77692,0,2,0.5,1,1,1
0.5434,1,2,0.5,0,2,1
0.45582,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
0.34334,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.46331,1,3,0.5,0,1,2
0.42443,1,3,0.5,0,2,1
0.42448,1,3,0.5,0,1,2
0.45432,1,3,0.5,0,2,1
0.33505,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.56068,1,3,0.5,0,1,2
0.43654,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.60711,1,3,0.5,1,1,1
-Inf,-1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.5464,1,3,0.5,0,2,1
0.4144,1,3,0.5,1,2,2
0.62966,1,3,0.5,1,2,2
0.39634,0,3,0.5,1,1,1
0.43634,1,3,0.5,1,1,1
0.44226,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.48395,1,3,0.5,0,2,1
1.4185,0,1,0.5,0,2,1
0.58027,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.55571,1,1,0.5,0,1,2
0.52002,1,1,0.5,1,1,1
0.64435,1,1,0.5,1,2,2
0.5778,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.52371,1,1,0.5,1,1,1
0.48611,1,1,0.5,0,1,2
0.36607,1,1,0.5,1,1,1
0.42935,1,1,0.5,1,1,1
0.48964,1,1,0.5,1,1,1
0.45127,1,1,0.5,0,2,1
0.44363,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.39234,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.48304,1,1,0.5,0,1,2
0.46168,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
