RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
0.62298,1,3,0.5,1,2,2
1.0169,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.62693,1,3,0.5,0,2,1
0.57434,1,3,0.5,1,2,2
0.67872,1,3,0.5,1,1,1
1.101,0,3,0.5,1,1,1
0.94038,1,3,0.5,1,2,2
0.88233,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.68421,1,3,0.5,0,1,2
0.72262,1,1,0.5,0,1,2
1.42,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
1.5645,1,1,0.5,0,1,2
0.70449,1,1,0.5,1,2,2
1.2057,1,1,0.5,1,2,2
0.59395,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.61217,1,1,0.5,1,1,1
0.97639,0,1,0.5,0,2,1
1.2136,1,1,0.5,1,2,2
0.76642,1,1,0.5,1,1,1
0.68987,1,1,0.5,1,2,2
0.81988,1,1,0.5,0,1,2
0.82787,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.57797,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.49066,1,1,0.5,0,1,2
0.61419,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
