RT,Crt,trltp,shrink,iscong,trgtside,crtdir
1.1151,0,3,0.5,0,1,2
0.88884,1,3,0.5,0,2,1
0.90555,1,3,0.5,0,1,2
1.2392,1,3,0.5,0,2,1
0.95878,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.56098,1,3,0.5,0,1,2
0.83666,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
1.1268,1,3,0.5,1,1,1
0.73622,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
1.6828,1,3,0.5,0,2,1
0.88566,0,3,0.5,1,2,2
0.63225,1,3,0.5,1,2,2
0.74796,1,3,0.5,1,1,1
-Inf,-1,3,0.5,1,1,1
0.9543,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,-1,3,0.5,0,2,1
1.2255,1,1,0.5,0,2,1
0.96427,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.84332,1,1,0.5,0,1,2
0.93592,1,1,0.5,1,1,1
1.2996,1,1,0.5,1,2,2
0.92986,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.61156,1,1,0.5,1,1,1
0.97509,1,1,0.5,0,1,2
1.4378,1,1,0.5,1,1,1
0.74923,1,1,0.5,1,1,1
0.71304,1,1,0.5,1,1,1
-Inf,-1,1,0.5,0,2,1
0.61889,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.58492,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.921,1,1,0.5,0,1,2
1.5489,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
