RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,1,NaN
0.73017,0,3,0.5,0,2,1
0.92638,1,3,0.5,1,2,2
0.63945,1,3,0.5,1,1,1
0.45243,1,3,0.5,1,1,1
1.7086,1,3,0.5,1,2,2
0.53166,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.4841,1,3,0.5,0,1,2
0.47389,1,1,0.5,0,1,2
1.5797,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.46885,1,1,0.5,0,1,2
0.53548,1,1,0.5,1,2,2
0.49981,1,1,0.5,1,2,2
0.96163,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.53114,1,1,0.5,1,1,1
0.48757,1,1,0.5,0,2,1
0.76554,1,1,0.5,1,2,2
0.58921,1,1,0.5,1,1,1
0.43324,1,1,0.5,1,2,2
0.47505,1,1,0.5,0,1,2
0.53878,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.53689,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.55284,1,1,0.5,0,1,2
0.52512,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
