RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
0.58572,1,3,0.5,0,2,1
0.46837,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.42816,1,3,0.5,0,2,1
0.4978,1,3,0.5,0,1,2
0.40743,1,3,0.5,0,2,1
0.50757,1,3,0.5,0,1,2
0.43592,1,3,0.5,1,2,2
0.48767,1,3,0.5,1,2,2
0.54561,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.67419,1,3,0.5,0,1,2
0.46989,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.41336,1,3,0.5,1,2,2
