RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.47326,1,1,0.5,0,2,1
0.47887,1,1,0.5,0,1,2
0.40944,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.49895,1,1,0.5,1,1,1
0.49003,1,1,0.5,1,2,2
0.69686,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
1.1348,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.60919,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.51255,1,2,0.5,0,2,1
0.47074,1,2,0.5,0,1,2
0.43832,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.55671,1,2,0.5,1,2,2
0.60674,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.42491,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.64017,1,2,0.5,1,2,2
0.43235,1,2,0.5,1,1,1
0.38853,1,2,0.5,0,1,2
0.74802,1,2,0.5,1,2,2
0.54054,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.54739,1,2,0.5,0,2,1
0.49976,1,2,0.5,0,2,1
0.67642,1,3,0.5,1,2,2
0.52364,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.41722,1,3,0.5,0,1,2
0.5336,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.56997,1,3,0.5,0,2,1
0.52345,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.45153,1,3,0.5,0,2,1
0.46585,1,3,0.5,0,1,2
0.39994,1,3,0.5,0,2,1
0.45145,1,3,0.5,0,1,2
0.48324,1,3,0.5,1,2,2
0.0013397,1,3,0.5,1,2,2
0.63379,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.46555,1,3,0.5,0,1,2
0.42974,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.35745,1,3,0.5,1,2,2
