RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.45726,1,2,0.5,1,2,2
0.44167,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.57673,1,2,0.5,0,2,1
0.62459,1,2,0.5,0,2,1
0.68957,1,3,0.5,1,2,2
1.6093,0,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.67916,1,3,0.5,0,1,2
0.54723,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.5432,1,3,0.5,0,2,1
0.38508,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.7128,1,3,0.5,0,2,1
0.82373,1,3,0.5,0,1,2
0.48443,1,3,0.5,0,2,1
0.53674,1,3,0.5,0,1,2
0.80002,1,3,0.5,1,2,2
1.2206,1,3,0.5,1,2,2
0.59053,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.64684,1,3,0.5,0,1,2
0.5625,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.48237,1,3,0.5,1,2,2
