RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.58466,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.49804,1,3,0.5,0,2,1
0.59057,0,3,0.5,1,2,2
0.59825,1,3,0.5,1,1,1
0.54821,1,3,0.5,1,1,1
0.48391,1,3,0.5,1,2,2
0.80996,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
1.1,1,3,0.5,0,1,2
0.61009,1,1,0.5,0,1,2
0.55614,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.54708,1,1,0.5,0,1,2
0.54352,1,1,0.5,1,2,2
0.42784,1,1,0.5,1,2,2
0.46561,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.57173,1,1,0.5,1,1,1
0.58355,1,1,0.5,0,2,1
0.45366,1,1,0.5,1,2,2
0.41341,1,1,0.5,1,1,1
0.48163,1,1,0.5,1,2,2
1.1873,1,1,0.5,0,1,2
0.8593,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
1.1923,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.64095,1,1,0.5,0,1,2
0.52422,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
