RT,Crt,trltp,shrink,iscong,trgtside,crtdir
-Inf,NaN,0,0.5,0,2,NaN
0.54657,1,1,0.5,1,2,2
0.51445,1,1,0.5,1,1,1
0.64789,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.4781,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.56801,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.47997,1,2,0.5,0,1,2
0.43093,1,2,0.5,0,2,1
0.45385,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,2,NaN
0.50793,1,2,0.5,1,1,1
0.47786,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.42375,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.51155,1,2,0.5,1,1,1
0.55161,1,2,0.5,1,1,1
0.4915,1,2,0.5,0,1,2
0.46753,1,2,0.5,1,1,1
0.49955,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.46546,1,2,0.5,0,1,2
0.46723,1,2,0.5,0,1,2
0.51507,1,3,0.5,1,2,2
1.0751,1,3,0.5,0,1,2
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.48823,1,3,0.5,0,1,2
0.5249,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.52865,1,3,0.5,0,2,1
0.60274,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.71468,1,3,0.5,0,2,1
0.50447,1,3,0.5,0,2,1
0.43838,1,3,0.5,0,2,1
0.5224,1,3,0.5,0,2,1
0.66636,1,3,0.5,1,2,2
0.47031,1,3,0.5,1,1,1
0.45632,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.55219,1,3,0.5,0,1,2
0.51625,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.53222,1,3,0.5,1,1,1
