RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.77729,1,1,0.5,0,2,1
0.58725,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,1,NaN
0.51509,1,1,0.5,0,1,2
0.52627,1,1,0.5,1,1,1
0.47506,1,1,0.5,1,1,1
0.48865,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.6188,1,1,0.5,1,2,2
0.59887,1,1,0.5,0,2,1
0.54083,1,1,0.5,1,1,1
0.56475,1,1,0.5,1,2,2
0.60058,1,1,0.5,1,2,2
0.52257,1,1,0.5,0,1,2
0.49846,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.64364,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.69641,1,1,0.5,0,1,2
0.70035,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
0.5735,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.59959,1,1,0.5,0,1,2
0.46755,1,1,0.5,1,1,1
0.69837,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.69125,1,1,0.5,0,1,2
0.68718,1,1,0.5,0,1,2
0.91699,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.49898,1,1,0.5,0,2,1
0.52501,1,1,0.5,1,1,1
0.64289,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.71693,1,1,0.5,1,2,2
0.56882,1,1,0.5,0,2,1
0.5107,1,1,0.5,0,1,2
0.52076,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.57059,1,1,0.5,1,1,1
0.48261,1,1,0.5,1,2,2
0.54442,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.52635,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.49615,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.78411,1,2,0.5,0,2,1
0.59808,1,2,0.5,0,1,2
0.74909,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.52392,1,2,0.5,1,2,2
0.64588,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.5217,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.51171,1,2,0.5,1,2,2
1.0636,1,2,0.5,1,1,1
0.64365,1,2,0.5,0,1,2
0.54766,1,2,0.5,1,2,2
0.58761,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.55978,1,2,0.5,0,2,1
0.54728,1,2,0.5,0,2,1
0.70714,1,3,0.5,1,2,2
0.57912,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.68094,1,3,0.5,0,1,2
0.55683,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.52086,1,3,0.5,0,2,1
0.64314,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.62191,1,3,0.5,0,2,1
0.49672,1,3,0.5,0,1,2
0.59855,1,3,0.5,0,2,1
0.61854,1,3,0.5,0,1,2
0.60247,1,3,0.5,1,2,2
0.59047,1,3,0.5,1,2,2
0.84854,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.55234,1,3,0.5,0,1,2
0.4683,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.46012,1,3,0.5,1,2,2
