RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.66715,1,3,0.5,0,2,1
0.70481,0,3,0.5,0,1,2
0.85563,1,3,0.5,0,2,1
0.87237,1,3,0.5,0,2,1
1.2753,1,3,0.5,1,2,2
0.69554,1,3,0.5,1,2,2
0.94495,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.85644,1,3,0.5,0,1,2
1.3013,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
1.1406,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
1.1599,1,2,0.5,1,2,2
0.72571,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,2,NaN
0.86999,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,1,NaN
0.80583,1,2,0.5,1,1,1
0.77787,1,2,0.5,1,1,1
0.8674,1,2,0.5,1,2,2
0.89521,1,2,0.5,1,2,2
0.76129,1,2,0.5,0,1,2
0.8753,1,2,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
0.89771,1,2,0.5,0,2,1
0.79288,1,2,0.5,1,2,2
0.84484,1,2,0.5,0,2,1
0.74576,1,2,0.5,1,1,1
0.83116,1,2,0.5,0,2,1
0.93349,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,2,0.5,0,1,NaN
-Inf,NaN,2,0.5,0,2,NaN
1.2873,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.77122,1,3,0.5,0,1,2
0.59325,1,3,0.5,0,2,1
0.69726,1,3,0.5,0,1,2
1.4231,1,3,0.5,0,2,1
1.1509,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
1.8806,0,3,0.5,0,1,2
1.4763,0,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.72681,1,3,0.5,1,1,1
0.60843,1,3,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
1.0987,0,3,0.5,0,2,1
0.90257,1,3,0.5,1,2,2
0.8781,1,3,0.5,1,2,2
0.78021,1,3,0.5,1,1,1
1.276,1,3,0.5,1,1,1
1.0181,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.93198,1,3,0.5,0,2,1
1.3698,0,1,0.5,0,2,1
0.8513,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
1.8275,1,1,0.5,0,1,2
1.0878,1,1,0.5,1,1,1
0.85159,1,1,0.5,1,2,2
0.64166,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
1.0917,1,1,0.5,1,1,1
0.8476,1,1,0.5,0,1,2
1.3092,1,1,0.5,1,1,1
0.83759,1,1,0.5,1,1,1
0.76907,1,1,0.5,1,1,1
0.84274,1,1,0.5,0,2,1
1.1072,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.69689,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.96103,1,1,0.5,0,1,2
0.76475,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,2,NaN
