RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.60217,1,1,0.5,1,1,1
0.50593,1,1,0.5,1,2,2
0.54261,1,1,0.5,1,2,2
0.50283,1,1,0.5,0,1,2
0.54435,1,1,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.68536,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
-Inf,NaN,1,0.5,0,1,NaN
0.51987,1,1,0.5,0,1,2
0.57778,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
1.0535,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.51717,1,1,0.5,0,1,2
0.49705,1,1,0.5,1,1,1
0.56876,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.4725,1,1,0.5,0,1,2
0.5089,1,1,0.5,0,1,2
1.1504,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.6247,1,1,0.5,0,2,1
0.52248,1,1,0.5,1,1,1
0.52822,1,1,0.5,1,2,2
-Inf,NaN,1,0.5,0,1,NaN
0.56149,1,1,0.5,1,2,2
0.53426,1,1,0.5,0,2,1
0.51586,1,1,0.5,0,1,2
0.5665,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.52832,1,1,0.5,1,1,1
0.58424,1,1,0.5,1,2,2
0.7016,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,2,NaN
0.54817,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.61336,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.57376,1,2,0.5,0,2,1
0.54773,1,2,0.5,0,1,2
0.5318,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.49747,1,2,0.5,1,2,2
0.53152,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.71003,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.58692,1,2,0.5,1,2,2
0.5655,1,2,0.5,1,1,1
0.53779,1,2,0.5,0,1,2
0.65776,1,2,0.5,1,2,2
0.59314,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.5916,1,2,0.5,0,2,1
0.5538,1,2,0.5,0,2,1
0.50545,1,3,0.5,1,2,2
1.186,0,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.51943,1,3,0.5,0,1,2
0.66673,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.78042,1,3,0.5,0,2,1
0.59636,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
0.49643,1,3,0.5,0,2,1
0.65524,1,3,0.5,0,1,2
0.56487,1,3,0.5,0,2,1
0.56929,1,3,0.5,0,1,2
0.97643,1,3,0.5,1,2,2
0.48376,1,3,0.5,1,2,2
0.60688,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.57191,1,3,0.5,0,1,2
0.50676,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.48303,1,3,0.5,1,2,2
