RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.7648,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.53492,1,1,0.5,1,2,2
0.51068,1,1,0.5,1,1,1
0.5944,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.49891,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.4602,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.58877,1,2,0.5,0,2,1
0.76269,1,2,0.5,0,2,1
0.52257,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.60957,1,2,0.5,1,1,1
0.66633,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.54827,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.53987,1,2,0.5,1,2,2
0.59058,1,2,0.5,1,2,2
0.4802,1,2,0.5,0,2,1
0.77576,1,2,0.5,1,1,1
0.46411,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.51008,1,2,0.5,0,1,2
0.50374,1,2,0.5,0,1,2
0.57557,1,3,0.5,1,1,1
0.66353,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.55763,1,3,0.5,0,1,2
0.61665,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.5254,1,3,0.5,0,2,1
0.56705,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.55883,1,3,0.5,0,1,2
0.62457,1,3,0.5,0,1,2
0.46406,1,3,0.5,0,1,2
0.59066,1,3,0.5,0,2,1
0.75095,1,3,0.5,1,1,1
0.45073,1,3,0.5,1,2,2
0.50105,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.4688,1,3,0.5,0,1,2
0.64901,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.60076,1,3,0.5,1,1,1
