RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.61897,1,3,0.5,0,1,2
0.69734,0,3,0.5,0,1,2
0.6573,1,3,0.5,0,1,2
0.50311,1,3,0.5,0,2,1
0.94297,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.71347,1,3,0.5,0,2,1
0.57272,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.55089,1,3,0.5,1,2,2
0.44121,1,3,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
0.42658,1,3,0.5,0,2,1
0.54281,1,3,0.5,1,1,1
0.59888,1,3,0.5,1,2,2
0.53251,1,3,0.5,1,1,1
0.44481,1,3,0.5,1,1,1
0.57803,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.76462,0,3,0.5,0,1,2
0.67439,1,1,0.5,0,1,2
0.52389,1,1,0.5,1,1,1
-Inf,NaN,1,0.5,0,2,NaN
0.67558,1,1,0.5,0,1,2
0.42437,1,1,0.5,1,1,1
0.53226,1,1,0.5,1,2,2
0.45808,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.65981,1,1,0.5,1,2,2
0.59138,1,1,0.5,0,1,2
0.7754,1,1,0.5,1,2,2
0.51772,1,1,0.5,1,2,2
-Inf,-1,1,0.5,1,1,1
0.45942,1,1,0.5,0,2,1
0.48383,1,1,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.43329,1,1,0.5,0,1,2
-Inf,NaN,1,0.5,0,1,NaN
-Inf,NaN,1,0.5,0,2,NaN
0.53719,1,1,0.5,0,2,1
0.4851,1,1,0.5,0,2,1
-Inf,NaN,1,0.5,0,2,NaN
