RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.53443,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.48901,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.45574,1,2,0.5,0,2,1
0.54222,1,2,0.5,0,1,2
0.47853,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.46818,1,2,0.5,1,2,2
0.51842,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.50407,1,2,0.5,0,1,2
-Inf,NaN,2,0.5,0,1,NaN
0.61836,1,2,0.5,1,2,2
0.50393,1,2,0.5,1,1,1
0.42809,1,2,0.5,0,1,2
0.47654,1,2,0.5,1,2,2
0.53981,1,2,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.39388,1,2,0.5,0,2,1
0.4675,1,2,0.5,0,2,1
0.74801,1,3,0.5,1,2,2
0.47528,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
0.57714,1,3,0.5,0,1,2
0.7176,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.44929,1,3,0.5,0,2,1
0.57145,1,3,0.5,1,2,2
-Inf,NaN,3,0.5,0,2,NaN
1.0745,1,3,0.5,0,2,1
0.60113,1,3,0.5,0,1,2
0.48714,1,3,0.5,0,2,1
0.47515,1,3,0.5,0,1,2
0.51502,1,3,0.5,1,2,2
0.55879,1,3,0.5,1,2,2
0.46534,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,1,NaN
0.51339,1,3,0.5,0,1,2
0.59716,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
0.56513,1,3,0.5,1,2,2
