RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.54179,1,1,0.5,0,2,1
0.61125,1,1,0.5,0,1,2
0.51716,1,1,0.5,0,2,1
-Inf,NaN,0,0.5,0,1,NaN
0.66368,1,1,0.5,1,2,2
0.51156,1,1,0.5,1,1,1
0.47724,1,2,0.5,1,2,2
-Inf,NaN,2,0.5,0,1,NaN
0.53155,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.54085,1,2,0.5,0,1,2
-Inf,NaN,0,0.5,0,2,NaN
0.57342,1,2,0.5,0,2,1
0.50704,1,2,0.5,0,2,1
0.4594,1,2,0.5,1,1,1
-Inf,NaN,2,0.5,0,1,NaN
0.50511,1,2,0.5,1,1,1
0.56278,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
0.47698,1,2,0.5,0,2,1
-Inf,NaN,2,0.5,0,1,NaN
0.39733,1,2,0.5,1,2,2
0.53251,1,2,0.5,1,2,2
0.46522,1,2,0.5,0,2,1
0.52916,1,2,0.5,1,1,1
0.48061,1,2,0.5,1,2,2
-Inf,NaN,0,0.5,0,1,NaN
-Inf,NaN,0,0.5,0,1,NaN
0.43852,1,2,0.5,0,1,2
0.61661,1,2,0.5,0,1,2
0.56833,1,3,0.5,1,1,1
0.49606,1,3,0.5,0,2,1
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,2,NaN
-Inf,NaN,3,0.5,0,1,NaN
0.55824,1,3,0.5,0,1,2
1.1307,1,3,0.5,1,1,1
-Inf,NaN,0,0.5,0,2,NaN
-Inf,NaN,0,0.5,0,2,NaN
0.47851,1,3,0.5,0,2,1
0.48781,1,3,0.5,1,1,1
-Inf,NaN,3,0.5,0,2,NaN
0.44026,1,3,0.5,0,1,2
0.78216,0,3,0.5,0,1,2
0.5957,1,3,0.5,0,1,2
0.48037,1,3,0.5,0,2,1
0.53601,1,3,0.5,1,1,1
0.41969,1,3,0.5,1,2,2
0.74191,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.73443,1,3,0.5,0,1,2
0.49021,1,3,0.5,1,2,2
-Inf,NaN,0,0.5,0,2,NaN
0.52194,1,3,0.5,1,1,1
